tweet_id,customer_message,support_response,intent
1713751,"Given consideration to all the complaints. I would prefer a resolution public ally so that we can all benefit","We'd like to look into this further, in order to do this please send us a DM to continue. https://t.co/GDrqU22YpT",general_complaint_vague
1714091,"when are you guys going to fix this I problem?","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",general_complaint_vague
1714175,"the iOS 11.1 update has a problem w/the letter “I” pronounced like “eye. Can you all fix that. It’s annoying. Thanx🙏🏽❤️","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",software_issue
1714657,"it’s all good it finished eventually","Glad to hear things are working as expected once again. Let us know if we can be of any other assistance.",no_actionable_content
1714758,"Hey will you please fix the I️ problem already?","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",software_issue
1715198,"These iPhone glitches are starting to get annoying. you guys need to fix these before I️🤦🏻‍♂️ switch to #NoIforIphone","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",general_complaint_vague
1715212,"The “I️” problem ? Is there a fix?","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",software_issue
1715244,"Same with this letter I shxt. Way to make the most common letter used to be fkd up the week of new phone releases","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz",software_issue
1715254,"You know I️ smart I️ DON’T look with a capital A and a question mark as the letter EYE in all my work emails??!","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",general_complaint_vague
1716104,"Ok seriously fix this I️ glitch.","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",software_issue
1716597,"why are my iMessages delivering 5–10 minutes after I send them?","There could be many reasons for it, but often times it's network related. Are you noticing this on WiFi, cellular, or both?",software_issue
1717458,"I can’t turn off this my iPhone 6s need help how to turn on please help me apple. https://t.co/KnyKzTsxbb","We want to help. Try following these steps and DM us if you still have issues after that: https://t.co/H7w57rsYVQ https://t.co/GDrqU22YpT",how_to_question
171746,"Activation lock on both of my two step verification devices, is there any possible way can I get on to either phone when I've forgotten my password for my icloud email, without it take 3 weeks by going through Account Recovery - I have no phone right now","We completely understand wanting to get back into those devices! Have a look at these articles and see if they help: Recover your Apple ID with two-factor authentication account recovery: https://t.co/nXAGZj0EE7 Find My iPhone Activation Lock: https://t.co/yFrcT36syx",account_data_issue
1717489,"iPhone 8+ lightening ear pods","Thank you for letting us know! Check out the steps listed here to fix the problem: https://t.co/MevoR4xPNn DM us if you need help. https://t.co/GDrqU22YpT",hardware_issue
1717631,"my Apple Music subscription begun like a week ago but it says I have to renew my membership please help","Thank you. We’re investigating &amp; will update our System Status page as more info becomes available: https://t.co/Fcu0biZf0L",purchase_billing
1718273,"I love Apple but My iPhone X does not work for 4 days ago. Please find a solution as soon as possible. Now my iPhone X is ornament...","We're here to help. DM us the details and we'll get started. https://t.co/GDrqU22YpT",hardware_issue
1718463,"OK i will explain in english. My icloud account has been hacked ! And the hacker have lock my MacBook.. can u help me ?","Thanks for explaining! We're definitely glad to look into this with you and help in any way we can. Please DM us to proceed. https://t.co/GDrqU22YpT",account_data_issue
1721770,"Yo?? What happened to the “Call Forwarding” option? It disappeared ??","Check out this article for more information: https://t.co/QvKO2j07sj You’ll want to be sure to contact your carrier directly.",software_issue
1721816,"starting FaceTime calls from High Sierra isn't working at the moment. Looks like it's ringing but other side not getting call.","FaceTime is a great feature so we want to help you get it working. Take a look here: https://t.co/9TOn04wzxN",software_issue
1724854,"Hey , can you please have this fixed &gt;&gt;&gt; I️ &lt;&lt;&lt; by like, yesterday","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",general_complaint_vague
1724872,"charged $600 to replace a broken video card, now my screen is flickering like mad (and they left a hair in my monitor screen)","We're here for you. Please reach out to us via DM and we can go from there together. https://t.co/GDrqU22YpT",hardware_issue
1725188,"i️ fix this shit","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz",general_complaint_vague
1725273,". plz help my friends are distressed https://t.co/fa6oYsYK0S","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",general_complaint_vague
1725656,"FIX THIS F#%&amp;ING I️ THING","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz",general_complaint_vague
1726166,"Is my I️ showing up as a weird confused box to everyone else? Come the fuck on youre giving another reason to roast your ass","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz",how_to_question
1726197,"when are you going to fix this texting problem? Eye am getting seriously tired of it. How do 👁 fix it?","Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",software_issue
1726630,"I’ve literally been RAGING over this for DAYS. SOMEONE FIX MY PHONE.","We'd like to continue working with you in DM. Please send us a message. https://t.co/GDrqU22YpT",general_complaint_vague
172932,"iPhone SE","Got it. Are you getting notifications of new incoming messages? When did you first notice that they were missing? Reply back to us with a DM to continue. https://t.co/GDrqU22YpT",no_actionable_content
172940,"tried to create apple ID, entered the verification numbers, kept getting error reports. will have to cancel the order for the iPhone","We'd like to get you in the right spot to get some help with that. Please DM us so we can get some more information. https://t.co/GDrqU22YpT",account_data_issue
172982,"Yea, my MacBook is plugged in and charging. My iPhone X is the only other thing plugged in. It seems to happen more when my iPhone is 10-20% charged - though it does seem to charge fine! https://t.co/sQsPOWQyzj","Which exact versions of macOS and iOS are you using? Be sure both devices are updated to their latest versions. Also, does this happen with any other devices that you plug in?",hardware_issue
172984,"Both devices are completely up to date - I just double checked now. And no, no other devices cause this message.","Alright. Have you tested if this happens when connecting your iPhone to your computer with another cable? Is this the Apple certified cable you're using?",hardware_issue
173003,"Listen to her^","Thanks for reaching out to us about your iPhone becoming unresponsive. We'd like to help that. Please DM us the iOS version from Settings &gt; General &gt; About and we'll pickup our conversation there. https://t.co/GDrqU22YpT",no_actionable_content
